id,imdb_id,name,popularity,image_resource
211596,nm2819413,Inbar Lavi,28.967,classpath:/static/images/celebs/img_211596.jpg
15111,nm0000241,Jean-Claude Van Damme,28.931,classpath:/static/images/celebs/img_15111.jpg
90633,nm2933757,Gal Gadot,28.779,classpath:/static/images/celebs/img_90633.jpg
2484644,nm9247711,Kim Hee-jeong,28.769,classpath:/static/images/celebs/img_2484644.jpg
17697,nm1024677,John Krasinski,28.746,classpath:/static/images/celebs/img_17697.jpg
5294,nm0252230,Chiwetel Ejiofor,28.739,classpath:/static/images/celebs/img_5294.jpg
74091,nm1396121,Makoto Shinkai,28.722,classpath:/static/images/celebs/img_74091.jpg
1545693,nm5939164,Zazie Beetz,28.684,classpath:/static/images/celebs/img_1545693.jpg
7026,nm0406975,Rhys Ifans,28.634,classpath:/static/images/celebs/img_7026.jpg
11155,nm0005048,Thomas Jane,28.607,classpath:/static/images/celebs/img_11155.jpg
1130555,nm4120909,Tanner Buchanan,28.556,classpath:/static/images/celebs/img_1130555.jpg
1011904,nm3729225,Gwendoline Christie,28.512,classpath:/static/images/celebs/img_1011904.jpg
11317,nm0001523,Natascha McElhone,28.476,classpath:/static/images/celebs/img_11317.jpg
15423,nm0108295,Paget Brewster,28.438,classpath:/static/images/celebs/img_15423.jpg
4783,nm0000554,Sam Neill,28.425,classpath:/static/images/celebs/img_4783.jpg
1336,nm0001472,Jet Li,28.418,classpath:/static/images/celebs/img_1336.jpg
37917,nm0829576,Kristen Stewart,28.345,classpath:/static/images/celebs/img_37917.jpg
7132,nm0000352,Vincent D'Onofrio,28.337,classpath:/static/images/celebs/img_7132.jpg
1778846,nm9055184,Raveena Ravi,28.335,classpath:/static/images/celebs/img_1778846.jpg
568657,nm1154749,Sofia Boutella,28.331,classpath:/static/images/celebs/img_568657.jpg
51072,nm0544718,Kate Mara,28.323,classpath:/static/images/celebs/img_51072.jpg
9195,nm0760796,Hiroyuki Sanada,28.212,classpath:/static/images/celebs/img_9195.jpg
2201315,nm8076281,Emma Mackey,28.167,classpath:/static/images/celebs/img_2201315.jpg
221018,nm1405398,Dan Stevens,28.04,classpath:/static/images/celebs/img_221018.jpg
11664,nm0221046,Zooey Deschanel,28.025,classpath:/static/images/celebs/img_11664.jpg
44735,nm0251986,Jesse Eisenberg,28.01,classpath:/static/images/celebs/img_44735.jpg
21523,nm0491590,Ed Lauter,28.006,classpath:/static/images/celebs/img_21523.jpg
19394,nm0579953,Idina Menzel,27.973,classpath:/static/images/celebs/img_19394.jpg
1372,nm0881631,Karl Urban,27.967,classpath:/static/images/celebs/img_1372.jpg
17244,nm0159789,Hayden Christensen,27.966,classpath:/static/images/celebs/img_17244.jpg
1654001,nm1690270,Amber Midthunder,27.962,classpath:/static/images/celebs/img_1654001.jpg
1202534,nm2492392,Sadie Sandler,27.918,classpath:/static/images/celebs/img_1202534.jpg
27811,nm0000693,Peter Weller,27.912,classpath:/static/images/celebs/img_27811.jpg
59315,nm1312575,Olivia Wilde,27.87,classpath:/static/images/celebs/img_59315.jpg
54882,nm1072555,Morena Baccarin,27.756,classpath:/static/images/celebs/img_54882.jpg
3,nm0000148,Harrison Ford,27.734,classpath:/static/images/celebs/img_3.jpg
4491,nm0000098,Jennifer Aniston,27.733,classpath:/static/images/celebs/img_4491.jpg
16171,nm0000121,Phoebe Cates,27.725,classpath:/static/images/celebs/img_16171.jpg
884,nm0000114,Steve Buscemi,27.716,classpath:/static/images/celebs/img_884.jpg
1894505,,Walaipech Link Khunthira,27.697,classpath:/static/images/celebs/img_1894505.jpg
1372369,nm3034977,Samara Weaving,27.696,classpath:/static/images/celebs/img_1372369.jpg
62561,nm1935086,Tessa Thompson,27.694,classpath:/static/images/celebs/img_62561.jpg
76511,nm2358540,Natalie Martinez,27.619,classpath:/static/images/celebs/img_76511.jpg
6856,nm0000621,Kurt Russell,27.579,classpath:/static/images/celebs/img_6856.jpg
19292,nm0001191,Adam Sandler,27.574,classpath:/static/images/celebs/img_19292.jpg
1775560,nm5825519,Isabel Gravitt,27.553,classpath:/static/images/celebs/img_1775560.jpg
880,nm0000255,Ben Affleck,27.552,classpath:/static/images/celebs/img_880.jpg
1341,nm0947447,Donnie Yen,27.55,classpath:/static/images/celebs/img_1341.jpg
564844,nm3649689,Park Byung-eun,27.519,classpath:/static/images/celebs/img_564844.jpg
10828,nm0868219,Guillermo del Toro,27.493,classpath:/static/images/celebs/img_10828.jpg
4690,nm0000686,Christopher Walken,27.406,classpath:/static/images/celebs/img_4690.jpg
71128,nm1008709,Ashley Scott,27.404,classpath:/static/images/celebs/img_71128.jpg
1006731,nm4612692,Melissa Roxburgh,27.399,classpath:/static/images/celebs/img_1006731.jpg
996701,nm1886602,Miles Teller,27.398,classpath:/static/images/celebs/img_996701.jpg
3295426,nm13184919,Ayanna Misola,27.377,classpath:/static/images/celebs/img_3295426.jpg
78029,nm0001454,Martin Lawrence,27.373,classpath:/static/images/celebs/img_78029.jpg
15110,nm0000222,Brooke Shields,27.349,classpath:/static/images/celebs/img_15110.jpg
563643,nm3037446,Kaitlyn Leeb,27.311,classpath:/static/images/celebs/img_563643.jpg
1241,nm0001806,John Turturro,27.274,classpath:/static/images/celebs/img_1241.jpg
56365,nm0402271,Charlie Hunnam,27.232,classpath:/static/images/celebs/img_56365.jpg
8329,nm0593664,Radha Mitchell,27.228,classpath:/static/images/celebs/img_8329.jpg
228,nm0000438,Ed Harris,27.228,classpath:/static/images/celebs/img_228.jpg
15556,nm0356017,Rebecca Hall,27.223,classpath:/static/images/celebs/img_15556.jpg
1819796,nm8722481,Taegen Burns,27.212,classpath:/static/images/celebs/img_1819796.jpg
1062,nm0000502,Christopher Lloyd,27.199,classpath:/static/images/celebs/img_1062.jpg
28782,nm0000899,Monica Bellucci,27.109,classpath:/static/images/celebs/img_28782.jpg
2042690,nm9165599,Quintessa Swindell,26.99,classpath:/static/images/celebs/img_2042690.jpg
368,nm0000702,Reese Witherspoon,26.968,classpath:/static/images/celebs/img_368.jpg
3129,nm0000619,Tim Roth,26.914,classpath:/static/images/celebs/img_3129.jpg
1273309,nm4101853,Alexander Dreymon,26.893,classpath:/static/images/celebs/img_1273309.jpg
164930,nm0492345,Katrina Law,26.891,classpath:/static/images/celebs/img_164930.jpg
2372,nm0000579,Ron Perlman,26.841,classpath:/static/images/celebs/img_2372.jpg
8688,nm0526019,Diego Luna,26.836,classpath:/static/images/celebs/img_8688.jpg
1948457,,Charles Lin,26.737,classpath:/static/images/celebs/img_1948457.jpg
71402,nm0767242,Andrea Savage,26.734,classpath:/static/images/celebs/img_71402.jpg
19,nm0005049,Allison Janney,26.727,classpath:/static/images/celebs/img_19.jpg
4494,nm0910076,Lisa Ann Walter,26.704,classpath:/static/images/celebs/img_4494.jpg
1080542,nm1982510,Jenna Coleman,26.672,classpath:/static/images/celebs/img_1080542.jpg
543530,nm1176985,Dave Bautista,26.672,classpath:/static/images/celebs/img_543530.jpg
1371456,nm6792464,Abigail Cowen,26.631,classpath:/static/images/celebs/img_1371456.jpg
5530,nm0564215,James McAvoy,26.619,classpath:/static/images/celebs/img_5530.jpg
14984,nm0372961,Jessica Hecht,26.606,classpath:/static/images/celebs/img_14984.jpg
1355967,nm6350234,Simona Tabasco,26.601,classpath:/static/images/celebs/img_1355967.jpg
62,nm0000246,Bruce Willis,26.569,classpath:/static/images/celebs/img_62.jpg
3085,nm0001001,James Caan,26.494,classpath:/static/images/celebs/img_3085.jpg
3490247,,Denise Esteban,26.365,classpath:/static/images/celebs/img_3490247.jpg
58225,nm0302108,Zach Galifianakis,26.34,classpath:/static/images/celebs/img_58225.jpg
1265629,nm3886028,Angourie Rice,26.335,classpath:/static/images/celebs/img_1265629.jpg
1442069,nm6016511,Finn Wolfhard,26.322,classpath:/static/images/celebs/img_1442069.jpg
72466,nm0268199,Colin Farrell,26.295,classpath:/static/images/celebs/img_72466.jpg
111683,nm1727621,Jason Mantzoukas,26.294,classpath:/static/images/celebs/img_111683.jpg
12852,nm0179224,Barry Corbin,26.294,classpath:/static/images/celebs/img_12852.jpg
78110,nm0012078,Scott Adkins,26.273,classpath:/static/images/celebs/img_78110.jpg
5694,nm0001233,Robert Forster,26.243,classpath:/static/images/celebs/img_5694.jpg
12206,nm0746896,Richard Roxburgh,26.239,classpath:/static/images/celebs/img_12206.jpg
6574,nm0000317,Clancy Brown,26.236,classpath:/static/images/celebs/img_6574.jpg
4517,nm0000582,Joe Pesci,26.221,classpath:/static/images/celebs/img_4517.jpg
1642789,nm3218692,Madelyn Cline,26.214,classpath:/static/images/celebs/img_1642789.jpg
192944,nm0255124,Tom Ellis,26.177,classpath:/static/images/celebs/img_192944.jpg
970737,nm3532148,Freya Parks,26.157,classpath:/static/images/celebs/img_970737.jpg
38334,nm0177639,Jennifer Coolidge,26.12,classpath:/static/images/celebs/img_38334.jpg
1357037,nm2450512,Alice Kremelberg,26.092,classpath:/static/images/celebs/img_1357037.jpg
1271,nm0000412,Andy García,26.073,classpath:/static/images/celebs/img_1271.jpg
93564,nm2273799,Pihla Viitala,26.05,classpath:/static/images/celebs/img_93564.jpg
2176,nm0000169,Tommy Lee Jones,26.035,classpath:/static/images/celebs/img_2176.jpg
2510954,,Ah Reum,25.997,classpath:/static/images/celebs/img_2510954.jpg
1251069,nm2812026,Nathalie Emmanuel,25.965,classpath:/static/images/celebs/img_1251069.jpg
4687,nm0000099,Patricia Arquette,25.951,classpath:/static/images/celebs/img_4687.jpg
21007,nm1706767,Jonah Hill,25.94,classpath:/static/images/celebs/img_21007.jpg
25702,nm0593961,Rhona Mitra,25.924,classpath:/static/images/celebs/img_25702.jpg
3131,nm0000104,Antonio Banderas,25.826,classpath:/static/images/celebs/img_3131.jpg
25130,nm1602660,Ben Barnes,25.825,classpath:/static/images/celebs/img_25130.jpg
4139,nm0000643,Tom Skerritt,25.82,classpath:/static/images/celebs/img_4139.jpg
8891,nm0000237,John Travolta,25.806,classpath:/static/images/celebs/img_8891.jpg
1498158,nm2976580,Jessie Buckley,25.714,classpath:/static/images/celebs/img_1498158.jpg
67837,nm0915865,Jacki Weaver,25.696,classpath:/static/images/celebs/img_67837.jpg
1133012,nm3758734,Nadia Hilker,25.694,classpath:/static/images/celebs/img_1133012.jpg
1957,nm0000521,Sophie Marceau,25.642,classpath:/static/images/celebs/img_1957.jpg
31838,nm1263939,Danielle Panabaker,25.622,classpath:/static/images/celebs/img_31838.jpg
15735,nm0000545,Helen Mirren,25.53,classpath:/static/images/celebs/img_15735.jpg
87819,nm0507097,Dawnn Lewis,25.442,classpath:/static/images/celebs/img_87819.jpg
10431,nm0000492,Jennifer Jason Leigh,25.386,classpath:/static/images/celebs/img_10431.jpg
1036,nm0001732,Cybill Shepherd,25.385,classpath:/static/images/celebs/img_1036.jpg
9030,nm0628601,Thandiwe Newton,25.342,classpath:/static/images/celebs/img_9030.jpg
104997,nm0005486,Marlo Thomas,25.341,classpath:/static/images/celebs/img_104997.jpg
8944,nm0000130,Jamie Lee Curtis,25.338,classpath:/static/images/celebs/img_8944.jpg
11826,nm0004757,Selma Blair,25.3,classpath:/static/images/celebs/img_11826.jpg
62861,nm1676221,Andy Samberg,25.292,classpath:/static/images/celebs/img_62861.jpg
88995,nm1597316,Adrianne Palicki,25.281,classpath:/static/images/celebs/img_88995.jpg
3061,nm0000191,Ewan McGregor,25.258,classpath:/static/images/celebs/img_3061.jpg
1829122,nm7359071,Ewan Mitchell,25.206,classpath:/static/images/celebs/img_1829122.jpg
54479,nm1933128,Bailee Madison,25.198,classpath:/static/images/celebs/img_54479.jpg
935,nm0001567,Connie Nielsen,25.135,classpath:/static/images/celebs/img_935.jpg
5009,nm1193045,Peter Benson,25.132,classpath:/static/images/celebs/img_5009.jpg
2888,nm0000226,Will Smith,25.102,classpath:/static/images/celebs/img_2888.jpg
1522345,nm6749397,Jocelyn Hudon,25.068,classpath:/static/images/celebs/img_1522345.jpg
53256,nm0187719,Terry Crews,25.053,classpath:/static/images/celebs/img_53256.jpg
198149,nm0496899,Bobby Lee,25.05,classpath:/static/images/celebs/img_198149.jpg
59620,nm2605345,Gemma Arterton,24.975,classpath:/static/images/celebs/img_59620.jpg
2280178,nm9903838,Sofia Kappel,24.938,classpath:/static/images/celebs/img_2280178.jpg
21858,nm0020739,Krista Allen,24.938,classpath:/static/images/celebs/img_21858.jpg
3063,nm0842770,Tilda Swinton,24.892,classpath:/static/images/celebs/img_3063.jpg
886,nm0001209,William Fichtner,24.891,classpath:/static/images/celebs/img_886.jpg
33235,nm0503567,Logan Lerman,24.889,classpath:/static/images/celebs/img_33235.jpg
2046128,nm6854116,Milly Alcock,24.884,classpath:/static/images/celebs/img_2046128.jpg
41163,nm0000423,Serena Grandi,24.884,classpath:/static/images/celebs/img_41163.jpg
51988,nm0135221,Lizzy Caplan,24.846,classpath:/static/images/celebs/img_51988.jpg
4724,nm0000102,Kevin Bacon,24.766,classpath:/static/images/celebs/img_4724.jpg
1042728,nm2216549,Úrsula Corberó,24.763,classpath:/static/images/celebs/img_1042728.jpg
138,nm0000233,Quentin Tarantino,24.739,classpath:/static/images/celebs/img_138.jpg
63231,nm0621788,Niecy Nash,24.725,classpath:/static/images/celebs/img_63231.jpg
2387,nm0001772,Patrick Stewart,24.715,classpath:/static/images/celebs/img_2387.jpg
27260,nm0732309,Laila Robins,24.621,classpath:/static/images/celebs/img_27260.jpg
12214,nm0000096,Gillian Anderson,24.619,classpath:/static/images/celebs/img_12214.jpg
109,nm0000704,Elijah Wood,24.614,classpath:/static/images/celebs/img_109.jpg
21044,nm1211488,Lynn Collins,24.606,classpath:/static/images/celebs/img_21044.jpg
1875833,,Nancy Jewel McDonie,24.59,classpath:/static/images/celebs/img_1875833.jpg
2,nm0000434,Mark Hamill,24.564,classpath:/static/images/celebs/img_2.jpg
1134684,nm3738785,Park Eun-bin,24.562,classpath:/static/images/celebs/img_1134684.jpg
1630438,nm3185023,Ceci Balagot,24.559,classpath:/static/images/celebs/img_1630438.jpg
1306474,nm4880922,Justin Johnson Cortez,24.548,classpath:/static/images/celebs/img_1306474.jpg
21561,nm0001513,Tim Matheson,24.519,classpath:/static/images/celebs/img_21561.jpg
59860,nm1404408,Alice Eve,24.499,classpath:/static/images/celebs/img_59860.jpg
2165598,nm9475717,Arthur Chen,24.489,classpath:/static/images/celebs/img_2165598.jpg
4654,nm0001111,Jeremy Davies,24.454,classpath:/static/images/celebs/img_4654.jpg
5576,nm0000174,Val Kilmer,24.447,classpath:/static/images/celebs/img_5576.jpg
41421,nm0607185,Jennifer Morrison,24.445,classpath:/static/images/celebs/img_41421.jpg
6968,nm0413168,Hugh Jackman,24.432,classpath:/static/images/celebs/img_6968.jpg
58006,nm0005281,Jodi Lyn O'Keefe,24.431,classpath:/static/images/celebs/img_58006.jpg
2879,nm0000507,Rob Lowe,24.399,classpath:/static/images/celebs/img_2879.jpg
3894,nm0000288,Christian Bale,24.378,classpath:/static/images/celebs/img_3894.jpg
103,nm0749263,Mark Ruffalo,24.369,classpath:/static/images/celebs/img_103.jpg
59410,nm0644022,Bob Odenkirk,24.364,classpath:/static/images/celebs/img_59410.jpg
11064,nm0000657,David Strathairn,24.353,classpath:/static/images/celebs/img_11064.jpg
8785,nm0001354,Ciarán Hinds,24.332,classpath:/static/images/celebs/img_8785.jpg
27578,nm0680983,Elliot Page,24.307,classpath:/static/images/celebs/img_27578.jpg
69379,nm1323287,Kim Roi-ha,24.267,classpath:/static/images/celebs/img_69379.jpg
97576,nm2110418,Gemma Chan,24.265,classpath:/static/images/celebs/img_97576.jpg
1579,nm0350454,Maggie Gyllenhaal,24.261,classpath:/static/images/celebs/img_1579.jpg
1109702,nm4175221,Karan Soni,24.244,classpath:/static/images/celebs/img_1109702.jpg
9642,nm0000179,Jude Law,24.239,classpath:/static/images/celebs/img_9642.jpg
65827,nm0202966,Keith David,24.233,classpath:/static/images/celebs/img_65827.jpg
6807,nm0005377,Sam Rockwell,24.171,classpath:/static/images/celebs/img_6807.jpg
62765,nm0781533,Rhea Seehorn,24.165,classpath:/static/images/celebs/img_62765.jpg
1115,nm0334318,Stephen Graham,24.155,classpath:/static/images/celebs/img_1115.jpg
1180941,nm1944279,Kerry Knuppe,24.132,classpath:/static/images/celebs/img_1180941.jpg
169337,nm0478762,Katherine LaNasa,24.113,classpath:/static/images/celebs/img_169337.jpg
11864,nm0000202,Ryan Phillippe,24.03,classpath:/static/images/celebs/img_11864.jpg
2553497,,Tae Hee,24.02,classpath:/static/images/celebs/img_2553497.jpg
1164,nm0000719,F. Murray Abraham,23.99,classpath:/static/images/celebs/img_1164.jpg
3128,nm0001860,Alicia Witt,23.988,classpath:/static/images/celebs/img_3128.jpg
1222992,nm2555462,Eiza González,23.967,classpath:/static/images/celebs/img_1222992.jpg
2095369,,Seon Ji-woo,23.957,classpath:/static/images/celebs/img_2095369.jpg
41901,nm0761052,Roselyn Sánchez,23.947,classpath:/static/images/celebs/img_41901.jpg
1700685,nm5730649,Lewis Pullman,23.909,classpath:/static/images/celebs/img_1700685.jpg
1962619,nm6914293,Milena Radulović,23.87,classpath:/static/images/celebs/img_1962619.jpg
13242,nm0316079,Paul Giamatti,23.859,classpath:/static/images/celebs/img_13242.jpg
37632,nm1519666,Eddie Redmayne,23.852,classpath:/static/images/celebs/img_37632.jpg
49624,nm0010075,Jensen Ackles,23.831,classpath:/static/images/celebs/img_49624.jpg
1544093,nm8081230,Kim Tae-hyung,23.793,classpath:/static/images/celebs/img_1544093.jpg
1223786,nm3592338,Emilia Clarke,23.772,classpath:/static/images/celebs/img_1223786.jpg
10401,nm0001100,Blythe Danner,23.76,classpath:/static/images/celebs/img_10401.jpg
21657,nm0267812,Vera Farmiga,23.753,classpath:/static/images/celebs/img_21657.jpg
2557514,,Lee Sul-ah-I,23.735,classpath:/static/images/celebs/img_2557514.jpg
14464,nm0000256,Jenny Agutter,23.7,classpath:/static/images/celebs/img_14464.jpg
32895,nm0416673,Kevin James,23.682,classpath:/static/images/celebs/img_32895.jpg
2130,nm0000144,Cary Elwes,23.677,classpath:/static/images/celebs/img_2130.jpg
15440,nm0364813,Jared Harris,23.633,classpath:/static/images/celebs/img_15440.jpg
11357,nm0132257,Bruce Campbell,23.611,classpath:/static/images/celebs/img_11357.jpg
212225,nm2578007,Kim Kardashian,23.61,classpath:/static/images/celebs/img_212225.jpg
63942,nm0584395,Julie Michaels,23.575,classpath:/static/images/celebs/img_63942.jpg
227454,nm2539953,Alicia Vikander,23.492,classpath:/static/images/celebs/img_227454.jpg
1684142,nm7549676,Paola Lázaro,23.482,classpath:/static/images/celebs/img_1684142.jpg
2050456,nm9967834,Dylan Wang,23.47,classpath:/static/images/celebs/img_2050456.jpg
17604,nm0719637,Jeremy Renner,23.466,classpath:/static/images/celebs/img_17604.jpg
7036,nm0000655,Eric Stoltz,23.45,classpath:/static/images/celebs/img_7036.jpg
70456,nm0115161,Emily Browning,23.439,classpath:/static/images/celebs/img_70456.jpg
